Team1 v/s Team2,Game Number,W/L,Team1 strength,Team2 strength,Total Time 1,Total Time 2
12 v/s 16,664,W,1061.5268159731668,984.2337871206872,240.00000000000003,239.99999999999997
12 v/s 11,665,W,1013.0464887538859,858.3698403978938,239.99999999999997,240.00000000000003
12 v/s 2,666,L,980.4612615925417,1048.9289157559829,240.0,240.00000000000003
2 v/s 12,667,W,1166.2335005904933,1067.0404799264456,240.0,239.99999999999997
14 v/s 16,668,W,1054.8424103022273,976.9103999702628,240.0,239.99999999999994
2 v/s 16,669,W,1097.303734485263,918.6018229733178,240.0,240.00000000000003
8 v/s 1,670,W,1018.5678760990479,952.5465006386181,240.0,240.0
11 v/s 2,671,L,1044.0226030580563,1210.6810052139626,240.00000000000003,240.00000000000003
11 v/s 5,672,W,1014.5611882627057,952.0803384103677,239.99999999999997,240.0
12 v/s 14,673,W,1003.6655835435595,996.4872358342267,239.99999999999997,240.00000000000003
2 v/s 14,674,L,1082.3586760972796,1258.3906677779298,240.0,240.00000000000006
2 v/s 8,675,W,1092.6365922147481,1071.289430206046,240.0,239.99999999999994
8 v/s 10,676,W,1059.3915140776776,964.8382273397197,240.00000000000006,240.0
10 v/s 14,677,L,1093.178071052918,1287.4925121598276,240.00000000000006,240.0
7 v/s 16,678,L,1059.0746951323529,1272.5929430662893,240.0,239.99999999999994
6 v/s 7,679,L,1026.1547794349758,1072.2240685107868,240.0,239.99999999999997
2 v/s 10,680,W,1160.3790498614976,1048.2013321340287,240.00000000000003,240.0
6 v/s 16,681,W,1022.9677267296937,965.5977304675409,240.00000000000003,239.99999999999997
13 v/s 2,682,L,1070.8518389093576,1154.5054958108105,240.00000000000003,240.00000000000006
15 v/s 1,683,L,1050.0138228114438,1069.1659964663938,240.0,240.00000000000003
12 v/s 16,684,W,1006.3979353835128,1006.2050503773247,239.99999999999994,240.0
10 v/s 13,685,W,1099.9481351533466,970.0424235723627,240.00000000000003,240.0
11 v/s 10,686,W,1027.6354660853935,933.724395124557,240.0,239.99999999999997
11 v/s 12,687,L,1081.9046808209366,1120.52590787921,240.00000000000003,240.00000000000003
5 v/s 10,688,L,1060.6592174061186,1158.5010280439703,240.00000000000003,240.0
2 v/s 4,689,W,1186.37641658542,997.9961318063398,240.00000000000003,240.00000000000003
4 v/s 14,690,L,963.1932871158938,1213.3608291715364,240.0,240.00000000000003
14 v/s 3,691,W,1056.017409885143,1000.7802746240283,240.00000000000003,239.99999999999994
12 v/s 5,692,W,993.7963203528662,909.2281644914076,240.0,240.0
7 v/s 2,693,W,1013.0853853995275,915.2622967064358,240.00000000000003,239.99999999999994
5 v/s 4,694,W,1154.1016401537981,1046.5552699706998,240.00000000000003,240.0
3 v/s 4,695,W,982.7386203026394,841.9921259536467,240.00000000000003,240.0
2 v/s 15,696,W,1085.9013279137018,1073.8981270653985,240.0,239.99999999999997
1 v/s 6,697,W,1017.9912438254859,885.5094227800842,239.99999999999997,240.0
1 v/s 6,698,W,983.9088737839368,951.9486692915718,239.99999999999994,240.0
9 v/s 7,699,W,1060.0282272513264,922.5673102471969,240.0,240.0
3 v/s 13,700,W,1058.7276656937931,1045.2956033427567,239.99999999999994,239.99999999999997
3 v/s 6,701,L,1008.3731883164409,1057.9205633219203,240.0,240.0
13 v/s 14,702,L,1044.6232620929188,1100.745074204241,239.99999999999994,240.00000000000003
15 v/s 3,703,L,1030.4846433234986,1081.239792472021,240.0,240.0
1 v/s 3,704,W,1046.104862622112,981.2288755181526,240.00000000000006,239.99999999999997
13 v/s 5,705,L,1056.8839327851726,1138.5410767348542,240.00000000000006,240.00000000000006
10 v/s 6,706,W,1047.1950408198886,906.1611420752389,239.99999999999997,240.00000000000003
16 v/s 11,707,W,1012.7358872454396,966.3322310399517,240.0,240.00000000000003
4 v/s 6,708,W,1058.5210442198377,996.4220477975065,240.0,240.00000000000003
12 v/s 14,709,L,965.1959758633515,1093.1820121608914,239.99999999999991,240.00000000000003
15 v/s 16,710,L,988.2015187628008,1059.1111791906058,240.00000000000003,240.0
12 v/s 15,711,L,1051.588643749741,1088.3569878434803,239.99999999999997,240.0
1 v/s 7,712,L,1039.1378995705693,1148.3681313751247,240.0,240.0
12 v/s 3,713,L,1040.9696635904077,1120.5615446593508,240.0,240.0
12 v/s 2,714,L,1028.158947659217,1150.942825030048,240.00000000000006,239.99999999999997
15 v/s 3,715,L,1037.6579611953982,1207.2443185215184,240.0,240.00000000000006
7 v/s 12,716,L,1039.8075205951304,1110.2063926405576,240.00000000000003,239.99999999999997
3 v/s 5,717,L,1079.601066970753,1156.9123097297104,239.99999999999994,240.0
13 v/s 6,718,W,1031.9388861620127,941.909135089061,239.99999999999997,240.0
13 v/s 12,719,L,1072.1022556418604,1086.0970867712517,240.00000000000003,240.00000000000003
4 v/s 16,720,L,1062.9674015415096,1225.7206343146495,240.00000000000006,240.0
2 v/s 14,721,L,1094.9156713865607,1252.4641583539997,239.99999999999994,240.00000000000003
5 v/s 14,722,W,1120.9543882737623,888.5259631231769,240.00000000000003,240.0
10 v/s 4,723,L,1107.0422928897447,1131.7410250381772,240.0,240.00000000000006
5 v/s 14,724,W,1133.2271054071448,1100.2643153686506,240.0,239.99999999999997
9 v/s 4,725,W,1029.738318015414,1028.7864955345574,240.00000000000003,240.0
5 v/s 9,726,L,1083.9655174697143,1126.8555822810742,240.00000000000003,239.99999999999997
10 v/s 7,727,W,1070.489493995834,1023.2842312038161,240.00000000000006,240.0
1 v/s 16,728,L,1003.0258764498269,1110.3521092023834,239.99999999999997,240.00000000000003
12 v/s 1,729,W,995.2532339816297,952.6386566675494,240.0,240.0
1 v/s 11,730,W,998.4404429363734,973.0929201334981,240.0,240.00000000000003
1 v/s 9,731,W,972.14332097033,957.857003867411,240.0,239.99999999999997
13 v/s 6,732,L,1025.215617452173,1120.7105850882172,239.99999999999994,240.0
13 v/s 11,733,L,1071.4372744768318,1119.774933335681,239.99999999999994,240.0
7 v/s 9,734,W,1077.702285095044,874.5415427703211,240.0,240.0
5 v/s 8,735,L,1060.8579935275507,1103.4623846178113,240.0,239.99999999999997
16 v/s 14,736,W,1050.0470279869992,884.0422781456355,239.99999999999997,240.00000000000003
7 v/s 9,737,W,1048.2202873123535,964.2833927945932,239.99999999999997,240.0
6 v/s 8,738,W,985.8261886402977,918.5802916396922,239.99999999999994,240.0
14 v/s 9,739,L,972.785834165869,1051.6622683145324,239.99999999999997,240.0
6 v/s 5,740,L,1038.8132728847038,1313.0990210019215,240.0,240.0
16 v/s 6,741,W,1018.0962333057427,848.4473457155339,240.00000000000003,240.0
7 v/s 4,742,W,1107.6533228844394,1088.2943756059067,240.0,240.0
7 v/s 14,743,W,1035.40712407345,1015.3276178518756,240.00000000000003,240.0
16 v/s 1,744,L,1092.7469416456047,1126.0886639478383,240.0,240.0
5 v/s 11,745,W,1086.265113452658,1063.2490447868893,240.0,240.0
8 v/s 16,746,L,1015.429409964967,1075.4851040113153,240.00000000000006,240.0
15 v/s 1,747,W,1041.9732836697317,968.3066221913901,239.99999999999997,240.00000000000006
15 v/s 1,748,W,1041.5816727581446,1002.4517198941243,239.99999999999997,240.00000000000006
11 v/s 7,749,L,986.2690296267995,1152.5470685915861,239.99999999999997,240.0
8 v/s 7,750,L,1044.5757409520577,1092.8268227141066,239.99999999999994,240.0
9 v/s 15,751,L,1037.9722594452717,1280.0206194089062,239.99999999999997,240.0
3 v/s 6,752,L,1045.3929512812006,1118.123354768276,240.00000000000003,240.0
9 v/s 7,753,L,1047.9391740350343,1107.205278554167,240.00000000000003,240.00000000000003
15 v/s 3,754,L,983.7237755751244,1178.9908417886688,240.00000000000006,240.0
16 v/s 8,755,L,1036.110056178544,1166.2158337274911,240.0,240.0
10 v/s 11,756,W,1020.33911171105,888.3878507699263,240.0,239.99999999999997
2 v/s 5,757,W,1125.6391465482873,1066.9727535182553,240.0,240.00000000000006
11 v/s 13,758,L,1047.5042992930335,1113.0469624354098,240.0,240.00000000000006
10 v/s 15,759,W,1115.9020162890195,917.4238318560109,240.0,240.0
5 v/s 3,760,L,1098.8444377019202,1241.7313039190446,239.99999999999997,240.0
1 v/s 4,761,L,1004.1167620704903,1218.5831631015658,240.0,240.00000000000006
13 v/s 1,762,L,1028.3762968294034,1028.6351876565702,240.00000000000003,240.0
5 v/s 15,763,L,1076.645677804624,1405.1367734320074,240.0,239.99999999999997
1 v/s 13,764,L,1024.1816921237323,1024.29775300513,239.99999999999994,240.0
7 v/s 6,765,W,1012.7997701416951,1006.8541976684953,239.99999999999997,240.0
16 v/s 2,766,L,1030.2386152568172,1296.269199557721,240.0,239.99999999999994
10 v/s 8,767,W,1068.6884034663274,973.2397306931848,239.99999999999997,240.0
13 v/s 11,768,L,1055.4260693656388,1066.8062865976271,240.0,240.0
10 v/s 11,769,L,1065.5142784403097,1098.434510802257,240.0,240.00000000000003
2 v/s 10,770,W,1197.1472878823479,1065.6587394028209,240.0,240.00000000000003
2 v/s 13,771,W,1129.3519508125712,940.4058999628613,239.99999999999997,239.99999999999997
15 v/s 4,772,L,1059.0298033334452,1106.904799976216,240.00000000000003,240.0
4 v/s 8,773,W,1017.6068724143203,839.2540290336143,240.0,240.00000000000003
13 v/s 3,774,W,1068.0626509603148,1015.387081647508,240.0,240.0
7 v/s 2,775,L,1051.915312078132,1159.5677151011346,239.99999999999994,240.0
16 v/s 5,776,L,974.3770285263358,1134.7201490180823,240.00000000000003,240.0
2 v/s 16,777,L,1110.591120669765,1201.15052882563,240.0,240.00000000000006
10 v/s 12,778,L,1023.7980171219834,1063.6757318737787,240.0,240.00000000000003
14 v/s 12,779,W,1013.9545229294929,968.777708787129,240.00000000000003,239.99999999999997
13 v/s 11,780,L,1086.8061542924647,1100.0458892648137,240.00000000000003,240.0
7 v/s 4,781,L,1037.1836895240554,1263.6002124798354,240.00000000000006,240.0
5 v/s 3,782,W,1098.5935343804474,1087.13313857811,239.99999999999997,239.99999999999997
12 v/s 6,783,W,999.4074957401225,848.8982754876831,240.0,240.0
14 v/s 5,784,W,1013.1146701451306,905.0075179995613,240.0,240.0
9 v/s 15,785,L,1039.3070579861946,1238.5433315276753,240.0,239.99999999999997
1 v/s 14,786,L,1012.5615217151197,1177.662059793278,240.0,240.0
16 v/s 6,787,W,1001.5383162494161,982.8516052353664,240.00000000000003,240.0
15 v/s 2,788,W,1060.5839906975334,876.2558441260301,240.0,240.0
13 v/s 12,789,L,1021.1890443182358,1057.0384392674623,240.0,239.99999999999997
9 v/s 16,790,L,975.8389971328919,1049.8747071172243,239.99999999999997,240.0
16 v/s 8,791,W,1054.9342529915436,986.0172045241505,239.99999999999997,240.00000000000003
12 v/s 16,792,L,1027.9627623709382,1199.6326961125299,240.00000000000003,240.0
7 v/s 9,793,W,1126.7988098649616,974.8354219570313,240.0,239.99999999999997
3 v/s 15,794,W,1052.1566948780526,995.5308763091361,239.99999999999997,239.99999999999997
8 v/s 1,795,L,1028.1404065885827,1147.5551398061298,239.99999999999997,240.00000000000003
6 v/s 15,796,W,984.3141425589372,856.5798211331905,240.00000000000003,240.00000000000003
13 v/s 4,797,W,1095.303551079094,1046.8525584061747,240.00000000000003,240.0
14 v/s 13,798,W,1010.2101054685189,846.1932450027782,239.99999999999997,240.00000000000003
2 v/s 1,799,L,1124.7448624752944,1273.9887310026602,240.00000000000006,240.0
1 v/s 10,800,W,1019.4612893097042,881.7033373293409,239.99999999999994,240.0
4 v/s 10,801,L,1017.7079476284449,1072.8318987105552,240.0,240.00000000000006
4 v/s 6,802,W,1044.2218345004408,907.2201762101865,239.99999999999997,240.0
12 v/s 4,803,W,1047.140674220527,935.0574918090983,240.00000000000006,240.00000000000003
2 v/s 5,804,L,1090.3951248433184,1190.94343868983,240.0,240.0
2 v/s 5,805,W,1138.4986195656625,956.8257843555268,239.99999999999997,239.99999999999997
15 v/s 13,806,L,1082.549014113922,1135.6465628405442,239.99999999999997,240.0
9 v/s 15,807,L,1039.6556205092088,1106.1480097090398,240.0,240.0
14 v/s 15,808,L,970.5192555789863,1088.3353555147303,240.00000000000003,240.00000000000003
14 v/s 15,809,L,990.5725591332407,1040.5920255885621,240.00000000000003,239.99999999999997
12 v/s 1,810,L,1037.5936284370143,1044.2448010239098,240.00000000000006,240.00000000000003
5 v/s 8,811,W,1093.278810392823,952.7516103919646,240.0,240.00000000000003
13 v/s 7,812,L,1034.2820657213456,1090.266772396772,239.99999999999997,239.99999999999997
10 v/s 9,813,W,1063.957852115739,957.3533540130496,239.99999999999997,240.00000000000003
10 v/s 13,814,L,1004.2017118560948,1029.9048540730992,240.00000000000003,240.00000000000006
11 v/s 15,815,W,1040.878167416583,943.2371924113992,239.99999999999994,240.00000000000006
8 v/s 16,816,W,1022.3602121381322,966.8976116008137,240.0,240.00000000000003
3 v/s 13,817,L,1065.4157166545474,1142.4811929598618,240.0,239.99999999999997
12 v/s 9,818,W,1056.2988129984763,979.7931084159511,240.0,239.99999999999997
1 v/s 11,819,L,985.8056432573995,1003.8767782341806,240.00000000000003,240.0
7 v/s 11,820,L,1050.5058456086183,1136.4529214796705,239.99999999999997,240.0
3 v/s 16,821,L,1044.0178662026588,1126.0840855053361,240.0,240.00000000000003
2 v/s 15,822,L,1128.6160217405954,1199.8273875117875,240.0,240.0
14 v/s 11,823,W,1024.078794166427,879.9906952910361,239.99999999999997,240.0
2 v/s 16,824,W,1128.8314501888858,928.5105774146631,240.00000000000006,239.99999999999991
8 v/s 10,825,L,1002.2703810905124,1190.7575174491744,240.00000000000003,239.99999999999997
10 v/s 1,826,W,1051.4134174243818,1002.7960447281753,240.0,240.0
2 v/s 16,827,W,1121.737954634302,1011.6727614504202,239.99999999999997,239.99999999999994
10 v/s 15,828,W,1059.4274262036986,1056.475313159223,240.00000000000003,240.0
13 v/s 10,829,L,1019.6172528830709,1241.3223144613762,239.99999999999997,240.0
8 v/s 4,830,W,1012.697237383663,906.5107158534335,240.0,239.99999999999994
5 v/s 16,831,W,1122.9785405386244,959.8535069912638,240.0,240.00000000000006
2 v/s 4,832,W,1101.6008426395447,817.2764537818817,240.0,239.99999999999997
15 v/s 7,833,W,1034.8629005291514,970.6183763382533,240.0,240.00000000000006
5 v/s 8,834,W,1081.4961782507849,1069.9251685649174,240.00000000000003,240.0
9 v/s 12,835,L,1063.7864825729753,1098.0646247074876,240.0,240.0
13 v/s 2,836,L,1070.9038598015993,1113.5081685853372,239.99999999999997,240.0
12 v/s 16,837,W,1014.7367642566636,1010.8261278936532,240.0,239.99999999999997
6 v/s 16,838,L,1042.4259782412298,1064.3896047284945,240.00000000000003,240.00000000000003
5 v/s 13,839,W,1122.9444288006932,1039.0492017946672,240.0,239.99999999999994
5 v/s 14,840,W,1127.8626837700492,926.6506218080107,240.0,240.0
2 v/s 11,841,L,1123.0434299643714,1178.2614301464064,240.0,239.99999999999994
15 v/s 11,842,W,1067.138945392256,972.199471168004,239.99999999999997,240.00000000000003
2 v/s 13,843,W,1138.0324747959824,1070.109027001593,240.0,240.00000000000003
15 v/s 11,844,L,1014.0161477554027,1246.888483363711,240.0,239.99999999999994
7 v/s 3,845,L,1055.1720560310312,1296.435760228531,240.00000000000003,240.00000000000003
10 v/s 1,846,W,1104.5758093028771,915.2549493364551,239.99999999999994,240.00000000000006
13 v/s 11,847,W,1086.6524271161027,908.8868646501065,240.0,240.0
12 v/s 15,848,L,992.3645290994633,1306.0551393322469,240.0,239.99999999999997
3 v/s 8,849,W,1051.6880467874519,994.9635737640493,239.99999999999997,240.0
8 v/s 7,850,W,1042.5394464704912,1017.1855430765206,239.99999999999997,240.00000000000003
10 v/s 11,851,W,1026.162094629326,1019.5002464704811,239.99999999999997,240.00000000000003
6 v/s 15,852,W,1071.5312808897108,997.3410363751755,240.00000000000003,240.0
6 v/s 3,853,W,1039.1727476595304,967.4529152075465,240.0,239.99999999999997
16 v/s 1,854,L,1016.1763050070435,1086.750985412334,239.99999999999991,239.99999999999997
12 v/s 15,855,L,999.2656049174635,1037.172550617295,240.0,240.0
11 v/s 12,856,L,1056.1432873915533,1206.7295823971208,239.99999999999997,240.00000000000003
9 v/s 7,857,W,1038.6190992883444,970.2389685401954,240.0,240.0
1 v/s 6,858,L,1033.9133726938273,1073.6210981106362,239.99999999999997,240.0
1 v/s 8,859,L,1072.213775396303,1189.5692843435545,240.00000000000006,239.99999999999997
12 v/s 9,860,W,995.7028887260927,761.6701906096735,240.0,240.0
3 v/s 7,861,L,1040.199802403329,1304.614176576078,239.99999999999997,239.99999999999997
9 v/s 6,862,W,1064.3877694854862,893.7137083696076,240.0,240.00000000000003
9 v/s 13,863,L,1059.9374296900037,1116.4617046959925,240.00000000000003,239.99999999999997
13 v/s 7,864,L,1058.2727967636824,1086.9168033865083,240.00000000000003,240.00000000000003
13 v/s 3,865,L,1055.1161732003552,1305.4257762308036,240.0,240.0
9 v/s 13,866,L,973.0431429947508,1062.1345587728354,239.99999999999994,240.00000000000006
12 v/s 11,867,L,969.9281961544087,1240.7354469658035,240.0,239.99999999999997
3 v/s 4,868,L,1045.9876569458215,1238.0309825193528,239.99999999999997,240.00000000000003
14 v/s 2,869,L,1027.542274402952,1377.5800112731488,240.0,240.00000000000003
5 v/s 6,870,L,1046.3632902829552,1058.0203749442544,239.99999999999997,240.0
9 v/s 6,871,L,1009.6014989656636,1077.8540504229436,239.99999999999997,240.00000000000003
10 v/s 12,872,L,1033.2375260177832,1063.6714515109022,240.0,240.0
10 v/s 4,873,W,1085.6007352003355,1042.4222286979527,240.0,240.00000000000003
16 v/s 14,874,L,1018.1382220101489,1120.4309213994245,240.0,240.0
5 v/s 9,875,W,1062.53300870908,793.4873950985724,240.00000000000006,239.99999999999997
14 v/s 15,876,W,1047.7550720253923,993.1800680013894,240.0,240.0
4 v/s 12,877,W,1024.7105541133853,933.4100167153671,240.0,240.0
5 v/s 9,878,L,1056.1239423693587,1117.673350930901,239.99999999999997,240.0
4 v/s 14,879,W,1064.6227837424365,933.7215783646689,240.00000000000006,240.00000000000006
13 v/s 7,880,W,1031.5223653129492,1026.6840427521654,240.0,240.0
10 v/s 1,881,W,1014.8887783850577,960.409349904458,240.00000000000006,240.00000000000003
4 v/s 3,882,L,1041.7621283787819,1078.0859745339678,239.99999999999994,239.99999999999997
13 v/s 15,883,W,1103.201817505214,903.4514296665386,240.00000000000003,240.0
1 v/s 3,884,L,1076.2181976055297,1148.7932477645065,239.99999999999997,240.0
14 v/s 5,885,L,984.0373898295554,1293.8255913568782,240.0,239.99999999999994
9 v/s 15,886,L,1005.7089931345046,1296.5997559206924,240.0,240.0
9 v/s 2,887,L,1013.3065041722999,1145.7992344001689,240.00000000000003,239.99999999999997
6 v/s 12,888,W,992.4500590916425,937.0869211952638,239.99999999999994,240.0
12 v/s 2,889,L,1001.4108321623485,1106.6469747837705,240.00000000000003,240.00000000000003
12 v/s 2,890,L,1108.2195443447463,1239.9277438918245,239.99999999999997,240.0
13 v/s 2,891,L,1059.8097002511272,1255.7726567044715,240.0,240.00000000000003
1 v/s 11,892,L,1097.538362917153,1161.3120926864513,239.99999999999997,240.00000000000003
15 v/s 13,893,L,1039.0765660490472,1118.82660070359,240.0,240.0
4 v/s 12,894,L,1047.618034276762,1099.3562506864275,240.0,239.99999999999997
11 v/s 7,895,L,1038.3704320887634,1212.017427916652,240.00000000000006,240.0
5 v/s 4,896,L,1109.8605674240123,1193.6049688653854,239.99999999999997,240.00000000000003
13 v/s 12,897,W,996.1775728461448,824.4771225860561,239.99999999999997,239.99999999999997
9 v/s 1,898,L,1079.5125129723883,1167.2615650407768,240.00000000000003,240.0
3 v/s 7,899,L,1044.697729479569,1296.2151184203553,240.0,240.0
7 v/s 9,900,L,1066.8882762848011,1142.1410193123495,240.0,240.0
14 v/s 5,901,L,1000.508597078084,1070.9885450047575,239.99999999999994,240.00000000000003
6 v/s 5,902,L,1050.932361978084,1114.9743897778608,240.0,239.99999999999994
14 v/s 16,903,L,1021.5952790668866,1161.4255783137985,240.00000000000003,239.99999999999997
13 v/s 14,904,L,1050.742595124146,1180.1295943710836,239.99999999999994,239.99999999999997
15 v/s 12,905,L,1045.0437777150107,1111.661863190144,239.99999999999997,239.99999999999991
5 v/s 8,906,W,1088.6756492683592,1071.9083081788838,240.0,240.0
16 v/s 5,907,L,1027.7106398521992,1083.0414423235175,239.99999999999997,239.99999999999997
1 v/s 9,908,W,1070.635127454211,883.4888149431653,240.00000000000003,239.99999999999997
9 v/s 1,909,W,1053.8795359840524,971.5112633797269,240.00000000000003,239.99999999999994
4 v/s 1,910,L,1053.6713501350957,1147.9330756638053,239.99999999999997,240.0
4 v/s 15,911,W,1024.9404177876504,843.6911735983311,240.0,240.00000000000003
8 v/s 6,912,L,1025.2041697258585,1177.1714192096847,240.0,240.00000000000006
10 v/s 1,913,W,1050.9771263535176,949.6414803581285,240.0,240.00000000000006
1 v/s 14,914,W,1061.7947026902966,1052.7786931032629,240.0,240.0
7 v/s 14,915,W,1113.6651539815612,904.052369055682,240.0,239.99999999999997
3 v/s 12,916,L,1060.786751257881,1114.5408600122457,240.0,240.0
11 v/s 14,917,L,1000.1689504756522,1009.5252312561402,240.0,239.99999999999997
1 v/s 6,918,L,1069.2393588953814,1070.9775781221688,240.00000000000003,240.00000000000006
11 v/s 10,919,L,1056.8186413483065,1123.0813972924184,239.99999999999994,240.0
13 v/s 14,920,W,1031.896437945273,964.6740941328284,239.99999999999997,239.99999999999994
16 v/s 4,921,W,1020.2102402861892,874.4787270751424,240.00000000000006,240.00000000000003
10 v/s 11,922,W,1109.1822845244872,920.9179212820156,239.99999999999997,240.0
15 v/s 4,923,W,1057.157312510815,1003.1811477318184,239.99999999999997,240.00000000000003
2 v/s 3,924,W,1165.1461496655859,926.0189454563373,240.0,240.0
14 v/s 12,925,L,954.4939696422232,1177.7851542726396,239.99999999999994,240.0
9 v/s 6,926,W,1027.9687152425008,955.5038698620315,239.99999999999994,240.0
2 v/s 12,927,L,1129.3598377917724,1205.7961173883475,240.00000000000003,239.99999999999994
15 v/s 5,928,L,1080.9399415403104,1139.6611844554996,240.0,240.0
13 v/s 5,929,L,1086.288335057024,1093.7951477842391,239.99999999999997,240.0
9 v/s 5,930,L,1092.5221925620292,1111.4632101796165,240.0,240.0
2 v/s 15,931,W,1093.0979017254513,1049.2277882544008,240.0,240.00000000000003
13 v/s 16,932,L,982.3208215067962,1069.5930665567298,239.99999999999997,240.00000000000003
8 v/s 9,933,L,971.3023854347799,1006.4101485805822,239.99999999999997,240.0
9 v/s 2,934,L,1037.1414552742854,1167.16393314327,239.99999999999997,240.0
8 v/s 12,935,L,1001.7125370017171,1155.6845078414435,240.0,239.99999999999997
1 v/s 16,936,L,1021.1360764593155,1056.6695505711684,240.0,239.99999999999994
10 v/s 1,937,W,1071.5591183698548,1009.4964279888043,240.0,240.0
2 v/s 5,938,L,1146.7038816617421,1254.226607143338,240.00000000000003,240.0
12 v/s 4,939,W,1035.9684574980586,947.1251005448589,240.00000000000006,239.99999999999997
16 v/s 7,940,L,997.3893850842961,1180.4651554159639,240.00000000000003,240.0
14 v/s 8,941,L,1033.7674638588387,1305.963798281268,239.99999999999997,239.99999999999994
7 v/s 13,942,L,1002.1766832493969,1114.2689539975088,240.00000000000003,240.0
6 v/s 15,943,L,1023.4958148180573,1161.148147177521,239.99999999999997,240.00000000000009
16 v/s 1,944,L,1040.6272762129865,1239.675263983453,240.0,240.0
8 v/s 16,945,W,990.7349684683974,985.7749377318681,239.99999999999997,240.0
15 v/s 11,946,L,996.2473484077888,1042.3774873172758,240.00000000000003,240.00000000000006
12 v/s 11,947,L,1085.3336131770375,1207.7945906336627,239.99999999999997,239.99999999999997
1 v/s 13,948,W,1005.4709283325533,978.6546169347674,239.99999999999997,240.00000000000003
7 v/s 4,949,L,1093.5815985906477,1153.6418902290898,240.00000000000003,240.0
4 v/s 8,950,W,1070.241808845797,1061.3270707169843,240.0,240.0
11 v/s 16,951,L,1054.1562629071898,1065.9369841712812,240.00000000000003,239.99999999999997
1 v/s 16,952,L,1055.6431098813139,1091.9611756326271,239.99999999999997,239.99999999999994
3 v/s 12,953,W,1094.0718640761554,856.4689234135326,239.99999999999997,239.99999999999997
3 v/s 14,954,W,995.6765033643619,958.3990882675394,240.00000000000003,240.00000000000003
2 v/s 1,955,W,1158.7229148257932,1093.7880300902596,240.0,240.0
14 v/s 13,956,L,1039.971048343471,1042.1848193579644,240.0,239.99999999999994
16 v/s 12,957,W,1033.6565939120162,1000.4961958919444,239.99999999999994,240.0
13 v/s 10,958,L,987.768492645018,1042.2778310425394,240.0,240.0
6 v/s 2,959,L,1031.408778021312,1229.3697496835246,240.00000000000003,240.0
3 v/s 8,960,W,1087.9391173202664,860.1630884374067,240.00000000000003,239.99999999999994
1 v/s 16,961,L,1053.3000226950837,1233.9559341740057,240.0,240.0
6 v/s 9,962,W,1003.5475955738997,929.6150836692347,240.00000000000006,239.99999999999997
7 v/s 14,963,L,1033.2244679995508,1061.5741366588602,239.99999999999997,240.00000000000003
10 v/s 1,964,W,1088.8460019972326,1021.8994121562174,239.99999999999994,240.00000000000003
16 v/s 5,965,L,1061.3436620606933,1101.7412880137713,240.00000000000003,239.99999999999997
4 v/s 2,966,L,1055.6662486178525,1126.5473466067958,239.99999999999997,240.0
5 v/s 16,967,W,1173.3218958583939,1088.290577175233,239.99999999999994,240.0
13 v/s 7,968,L,1018.8657236208304,1148.6976886100372,239.99999999999997,239.99999999999997
12 v/s 14,969,W,1044.0411034866693,1028.1626140385501,240.00000000000006,240.00000000000003
5 v/s 14,970,W,1098.839773961799,971.5979542214477,240.0,240.0
4 v/s 12,971,L,982.907970381151,985.5057811423789,239.99999999999994,240.0
12 v/s 10,972,L,978.5810176296447,1117.090557694257,240.0,240.0
5 v/s 2,973,L,1008.6728773052848,1244.6762181423464,240.0,239.99999999999997
4 v/s 3,974,L,1008.7847055976982,1029.1834564338963,240.0,240.0
15 v/s 13,975,L,1035.4269793563838,1051.076023044415,240.00000000000006,240.0
1 v/s 4,976,L,1032.5084375577915,1122.8610355903654,240.0,240.00000000000006
13 v/s 2,977,L,995.0307049536399,1010.4415620676975,240.00000000000006,240.00000000000003
14 v/s 10,978,W,1031.8609723995098,1028.5144465002584,240.00000000000006,240.0
15 v/s 16,979,L,1071.2174319155683,1222.1622800638625,239.99999999999997,240.0
12 v/s 6,980,L,974.8027972788628,1164.231439480639,240.00000000000006,240.00000000000006
3 v/s 1,981,W,1012.4651254587301,989.4650723646954,239.99999999999997,240.0
12 v/s 4,982,L,993.5478916308439,1176.8026334327392,240.00000000000003,240.0
16 v/s 9,983,L,963.7024485547407,1004.9165234646172,240.00000000000003,239.99999999999994
5 v/s 8,984,L,1124.1746702243697,1194.3434664580348,240.0,240.00000000000006
16 v/s 11,985,L,1036.4188013493563,1402.000376744278,239.99999999999997,239.99999999999997
7 v/s 8,986,W,1049.7418891934628,963.0658037816219,239.99999999999997,240.00000000000006
2 v/s 12,987,W,1083.2306900820765,1070.7930927772843,239.99999999999997,240.0
9 v/s 16,988,L,1049.2571747038899,1055.142144073382,240.0,240.00000000000003
6 v/s 15,989,W,988.4437676560503,911.5714625527587,240.00000000000006,239.99999999999997
7 v/s 10,990,W,1016.810197336363,962.2225701464661,240.00000000000003,240.00000000000006
3 v/s 16,991,L,1034.5153814718983,1247.6840968616673,239.99999999999994,240.00000000000003
9 v/s 16,992,W,1014.9121969741544,943.6454475224155,240.0,239.99999999999997
7 v/s 1,993,L,1070.0639155121166,1189.0480956359581,239.99999999999994,240.0
3 v/s 15,994,L,994.386706268315,1205.6155296382697,240.0,240.0
2 v/s 8,995,W,1125.5314400682669,1022.1402507945951,240.00000000000003,240.0
1 v/s 3,996,L,987.4508684546046,1074.4539854407838,240.00000000000003,240.0
