Team1 v/s Team2,Game Number,W/L,Team1 strength,Team2 strength,Total Time 1,Total Time 2
7 v/s 15,663,L,1118.8072518837978,1155.6876892550456,239.99999999999994,240.0
5 v/s 9,664,L,1003.0702348799458,1006.7107723031478,239.99999999999997,240.00000000000003
6 v/s 13,665,W,1073.0442263434074,989.6347873646903,240.00000000000003,240.0
10 v/s 12,666,W,1009.0203538275407,974.0838136542461,240.00000000000003,239.99999999999997
1 v/s 3,667,L,1063.0329476850452,1111.5396397394559,240.0,239.99999999999997
12 v/s 4,668,L,1090.2577173313875,1140.4492612423448,240.00000000000006,239.99999999999997
15 v/s 10,669,L,1061.5491855909875,1184.30961036939,240.00000000000006,240.0
6 v/s 12,670,W,1088.0791329249053,775.9680316749713,240.0,239.99999999999997
13 v/s 11,671,W,1081.300093425105,1025.5268570497108,239.99999999999997,240.00000000000003
13 v/s 8,672,L,1050.4181136363675,1148.873087470296,240.00000000000003,240.0
4 v/s 13,673,L,1054.5894121417482,1159.495795207133,239.99999999999997,239.99999999999994
11 v/s 16,674,W,1082.3749167971912,1012.6896392704156,240.0,239.99999999999997
13 v/s 7,675,W,1108.2096433322376,1108.0461485558633,240.0,240.0
5 v/s 4,676,W,1001.1183424749331,803.2302020793093,240.0,240.00000000000006
1 v/s 2,677,W,1064.8932409071517,1003.1057846437837,240.0,240.00000000000003
10 v/s 9,678,W,1086.6313598290158,1084.1924371388484,240.0,240.00000000000003
4 v/s 11,679,L,1015.4823210910236,1179.8704111219797,239.99999999999997,240.0
15 v/s 4,680,W,1089.244724552324,1070.0555613745996,239.99999999999994,240.00000000000006
9 v/s 3,681,L,1017.30960179847,1018.8729897899691,240.0,240.00000000000003
5 v/s 12,682,L,1029.419457108204,1033.8794234291752,240.0,240.0
7 v/s 1,683,L,987.5997419676766,1075.454012010981,240.0,240.00000000000003
7 v/s 13,684,L,1046.753740069737,1143.2001423663953,239.99999999999997,240.0
13 v/s 1,685,L,1123.7650580243073,1169.5502091192839,240.0,240.0
11 v/s 2,686,W,1086.5261796793686,944.5096858216874,240.0,240.00000000000003
3 v/s 2,687,W,1012.2633679047556,952.750708200514,240.0,239.99999999999997
13 v/s 12,688,L,1033.0876068785108,1168.043588723567,240.00000000000003,239.99999999999997
9 v/s 10,689,L,1010.0523471244202,1150.5044774174519,239.99999999999997,239.99999999999997
16 v/s 3,690,L,1022.3729668277933,1260.33499880817,240.00000000000009,240.00000000000003
7 v/s 14,691,W,1089.9585844473336,1042.930252116157,240.0,240.00000000000006
6 v/s 1,692,L,1064.2812425039701,1272.0637739527049,240.00000000000003,240.00000000000003
6 v/s 15,693,W,1077.6270500845112,985.1365821354391,239.99999999999994,240.0
5 v/s 9,694,L,1059.7818194936392,1061.3698942996514,240.0,240.0
10 v/s 2,695,L,1042.0751109741143,1211.6739443281729,240.0,240.0
16 v/s 5,696,L,966.6290773524306,1112.7113890549547,239.99999999999997,239.99999999999997
15 v/s 9,697,L,1070.5504684039875,1087.6863505342137,240.0,240.0
15 v/s 10,698,L,1080.2639176114515,1090.0732870199533,240.0,240.0
8 v/s 5,699,W,1116.7651129025023,1061.6869375253498,239.99999999999994,240.0
6 v/s 14,700,L,1071.5466714151096,1120.0250636809997,239.99999999999997,240.00000000000003
5 v/s 15,701,L,1008.2577899051986,1188.5121193171146,240.0,239.99999999999997
10 v/s 6,702,W,1105.3642494755034,1089.8322192547084,239.99999999999997,239.99999999999997
12 v/s 10,703,L,1071.2161101455265,1129.1682027849376,240.00000000000003,240.0
14 v/s 12,704,W,970.8336309194381,940.729263806264,240.0,240.0
6 v/s 15,705,L,1071.255215283526,1170.1954646693491,240.00000000000003,239.99999999999994
1 v/s 5,706,L,1090.3588625250345,1093.267861758504,240.00000000000003,240.0
16 v/s 5,707,L,975.7096085281735,1015.3224188210482,240.0,239.99999999999997
3 v/s 16,708,L,1011.1866524265512,1032.3024815659567,240.0,239.99999999999997
3 v/s 14,709,W,1046.3098006464281,962.7533607403911,239.99999999999994,240.00000000000003
16 v/s 9,710,W,1047.784195745143,872.8453364362095,240.0,240.0
8 v/s 11,711,W,1148.5003191207538,990.9589018391218,239.99999999999997,239.99999999999997
5 v/s 9,712,L,960.1807049847159,999.3909765679841,240.0,240.0
4 v/s 14,713,L,1008.4307267672975,1079.84812762583,240.00000000000003,240.0
6 v/s 11,714,L,1033.7649645620404,1141.166677025972,240.00000000000003,239.99999999999997
4 v/s 15,715,W,1058.0977222660708,1054.3167706529432,239.99999999999994,239.99999999999997
3 v/s 11,716,L,1036.8417253313175,1135.086032310784,240.00000000000003,239.99999999999997
15 v/s 11,717,W,1114.6564530901708,1045.0704002893365,240.00000000000006,240.00000000000003
12 v/s 13,718,L,1056.8852574780155,1111.5490072099572,239.99999999999997,240.0
14 v/s 11,719,L,974.8585447429795,1295.743999088555,240.0,239.99999999999997
1 v/s 14,720,L,1087.271130326987,1119.651781814394,240.0,240.00000000000006
16 v/s 15,721,L,1017.3023852493268,1153.8032563672314,240.0,239.99999999999994
4 v/s 13,722,L,1027.8959704081806,1287.230691518298,240.00000000000003,239.99999999999994
15 v/s 4,723,L,1063.3263861595506,1220.2150854252034,240.00000000000003,240.0
1 v/s 6,724,L,1080.9034581131918,1343.072719627474,239.99999999999994,240.0
13 v/s 1,725,L,1033.137513706174,1265.5833431833375,240.0,240.00000000000003
15 v/s 14,726,L,1103.4263851761282,1368.3345908589952,239.99999999999997,240.0
7 v/s 9,727,W,1103.287222418554,1080.67400193247,240.00000000000003,240.0
13 v/s 2,728,W,1044.986425310389,990.4122427625042,240.0,240.0
6 v/s 10,729,W,1075.535905038311,1055.4497351609257,240.0,240.00000000000003
16 v/s 6,730,L,996.0514636349714,1090.4310444873797,240.0,240.0
13 v/s 12,731,L,1040.4416640739,1172.5613887429797,240.00000000000003,240.0
2 v/s 10,732,L,1064.4867351556054,1168.8197863421672,240.0,240.00000000000003
8 v/s 5,733,W,1094.5132922934731,893.3940237541831,240.00000000000003,240.0
15 v/s 13,734,L,1073.2683182818178,1073.8693196005252,240.0,239.99999999999994
14 v/s 9,735,W,1058.681839793715,640.3113035263032,240.00000000000003,240.0
2 v/s 11,736,W,1062.3312859136543,1056.7692967719831,240.00000000000003,240.00000000000009
10 v/s 11,737,W,1071.2940907006564,892.2507518348485,240.0,239.99999999999997
8 v/s 6,738,W,1053.0876294904263,998.15216279587,240.0,240.00000000000003
1 v/s 4,739,L,1108.8206515151694,1122.6264843953966,240.0,240.0
7 v/s 4,740,L,1025.7877530277808,1158.6237853323032,240.00000000000003,240.0
4 v/s 10,741,W,990.6442233118075,874.8590545167174,239.99999999999997,240.00000000000003
7 v/s 12,742,L,1005.1648355302166,1190.9478135187578,240.00000000000003,239.99999999999994
2 v/s 8,743,L,1113.791631199299,1186.6853615258658,240.00000000000003,240.00000000000003
5 v/s 11,744,L,1007.8852082804372,1121.9948605679208,240.0,240.0
13 v/s 3,745,L,1057.1673771647481,1327.7689353063804,240.0,239.99999999999997
3 v/s 2,746,L,1075.943815247934,1217.0260748616686,240.00000000000003,240.00000000000003
13 v/s 16,747,L,1072.355434441954,1073.1490836261441,240.0,240.00000000000003
16 v/s 7,748,W,1011.2108194395101,923.442854508976,240.0,240.00000000000003
6 v/s 14,749,L,1061.1934932749016,1429.5560067072338,240.0,239.99999999999997
11 v/s 15,750,L,1083.0519186556694,1212.119208181007,240.0,239.99999999999991
1 v/s 8,751,L,1070.9826709707877,1291.0369167609256,239.99999999999994,240.0
11 v/s 15,752,L,1091.0900605909471,1227.4560273243067,239.99999999999994,240.0
15 v/s 8,753,L,1091.5444220219122,1302.7713995513714,240.00000000000006,240.00000000000003
14 v/s 2,754,L,1013.7404939706988,1132.0863282119699,240.0,239.99999999999997
14 v/s 11,755,L,1088.9039726672054,1151.629593836516,239.99999999999997,240.00000000000006
10 v/s 8,756,L,1017.4427241992915,1182.191541353962,239.99999999999994,239.99999999999997
13 v/s 8,757,L,1073.1460848315633,1119.9401585658154,240.00000000000003,239.99999999999994
6 v/s 14,758,L,1092.1532259771113,1143.7122358167674,240.0,240.00000000000009
7 v/s 14,759,L,1022.9166837478962,1096.6484209079215,240.0,240.0
6 v/s 13,760,L,1048.7066599995476,1075.3156808238639,240.0,240.0
9 v/s 15,761,L,975.3609948637119,1229.303016097986,239.99999999999997,240.00000000000003
2 v/s 4,762,L,1092.0892907670627,1337.0951164820715,239.99999999999997,239.99999999999994
14 v/s 9,763,L,1033.3837705199503,1091.5583025830933,239.99999999999997,240.00000000000003
15 v/s 13,764,L,1053.545985438505,1082.4477712146008,239.99999999999994,239.99999999999997
16 v/s 9,765,L,1011.5762744173336,1120.0077987753027,239.99999999999994,240.00000000000006
1 v/s 12,766,W,1136.6370163319116,996.3219250382202,240.0,239.99999999999997
9 v/s 10,767,L,1005.6006271714173,1149.2736108468036,240.00000000000003,240.0
9 v/s 12,768,L,1026.508438623694,1260.2183295056934,240.00000000000003,240.0
10 v/s 8,769,L,1039.259182268886,1179.8154599395234,240.0,240.00000000000003
15 v/s 6,770,W,1067.9907746556378,1061.9825849302329,240.00000000000003,239.99999999999997
15 v/s 6,771,L,1060.738390041765,1160.2436614656715,239.99999999999997,240.00000000000006
4 v/s 13,772,L,1020.2463212291578,1261.5717421987677,240.00000000000003,240.0
8 v/s 7,773,W,1096.3171634960192,973.3146267764923,239.99999999999997,239.99999999999997
11 v/s 15,774,L,1098.3647852553556,1213.0558180275782,240.00000000000003,239.99999999999997
14 v/s 13,775,L,1003.1692485742325,1206.008433518846,240.0,240.00000000000006
5 v/s 14,776,L,1000.4736260208402,1192.0021851571432,239.99999999999997,239.99999999999991
7 v/s 14,777,W,1076.849757098073,1059.2935363039305,240.0,240.0
4 v/s 12,778,L,1074.001635121756,1081.9861769605864,240.00000000000003,239.99999999999994
8 v/s 13,779,L,1084.3195260522316,1123.075302286118,240.00000000000006,239.99999999999997
13 v/s 5,780,W,1068.3170357377344,897.3652915553836,240.00000000000003,240.00000000000003
3 v/s 12,781,W,1074.7218406911034,1024.9503918746152,240.0,240.0
15 v/s 11,782,W,1093.1577604116667,934.757011519423,240.00000000000003,240.00000000000003
2 v/s 6,783,L,1036.9451786136563,1090.458254537767,240.0,240.0
5 v/s 4,784,W,1072.9009051471623,981.0771441420003,239.99999999999997,240.0
15 v/s 12,785,L,1061.7236371695506,1252.3991725055857,239.99999999999997,240.0
9 v/s 4,786,L,1025.0825053350743,1044.8600988995952,239.99999999999997,240.00000000000006
13 v/s 12,787,L,1062.526540941463,1090.8135720044331,239.99999999999997,240.00000000000006
6 v/s 13,788,L,1029.5543240188626,1090.0207641496663,240.00000000000003,240.00000000000003
13 v/s 1,789,L,1130.7990553012278,1183.2602551222546,240.0,240.0
10 v/s 11,790,L,1085.712622505268,1097.4452184730249,239.99999999999997,239.99999999999997
13 v/s 15,791,W,1098.3782548416439,1051.2454955686642,240.00000000000003,240.0
3 v/s 16,792,L,1098.5876447021915,1103.893908743148,240.0,240.00000000000006
9 v/s 13,793,W,960.1845010881775,939.4898666525057,240.00000000000006,239.99999999999994
6 v/s 10,794,W,1004.174887665553,986.8598499535562,240.00000000000009,239.99999999999997
9 v/s 4,795,L,1073.5393794525507,1133.443613717842,240.0,240.00000000000006
16 v/s 14,796,L,979.5188846155291,1062.5565505298553,240.0,239.99999999999997
6 v/s 8,797,L,1064.136043212318,1073.5629265792968,239.99999999999997,240.0
11 v/s 3,798,L,1122.1748722252657,1153.4806937476885,240.0,239.99999999999994
4 v/s 10,799,L,1023.2840130691388,1098.1178100893326,240.00000000000003,240.0
5 v/s 6,800,L,988.8924014026148,1080.1078909841644,239.99999999999997,239.99999999999994
7 v/s 12,801,L,1027.280134950526,1287.7575403549624,240.0,240.00000000000003
15 v/s 5,802,L,1070.4592912153776,1187.3164366260305,240.00000000000003,240.00000000000003
6 v/s 7,803,L,1056.721946905089,1291.3541901119827,240.0,240.00000000000006
12 v/s 2,804,W,1018.1071451788783,1012.8732476945376,239.99999999999994,240.0
2 v/s 3,805,W,1058.5343004263955,1019.1487994020483,240.0,240.0
9 v/s 4,806,L,1063.7833198461262,1282.9140542870448,240.00000000000003,240.0
15 v/s 14,807,L,1035.3725566700125,1035.7958401117346,240.0,240.00000000000003
14 v/s 11,808,L,1027.339240513629,1173.95676510677,240.0,240.0
12 v/s 16,809,L,1017.1426608354491,1166.529753162804,240.00000000000003,240.00000000000003
1 v/s 4,810,W,1084.055835134899,811.2805247919744,240.0,239.99999999999997
1 v/s 14,811,L,1098.6821597454866,1321.7680894129596,240.0,239.99999999999997
14 v/s 5,812,L,1043.8531293827648,1271.8796648971027,239.99999999999997,240.00000000000003
11 v/s 13,813,W,1131.7104985484789,1102.290140141828,240.00000000000003,239.99999999999997
5 v/s 1,814,L,1020.775778644113,1218.1480219843054,240.00000000000003,240.0
6 v/s 7,815,W,1007.2790447303868,774.7183833040933,240.00000000000006,239.99999999999997
9 v/s 11,816,L,1024.1303949200478,1128.326717790327,240.0,240.00000000000003
6 v/s 11,817,W,1059.7446453697912,1046.8273912387936,240.0,240.0
1 v/s 10,818,W,1058.9395534840457,1023.4975264952801,239.99999999999994,240.0
10 v/s 9,819,L,1009.5857483639945,1306.4393558228949,240.00000000000003,240.00000000000003
13 v/s 3,820,W,1053.3026360559786,1007.6554719770792,240.0,240.00000000000006
1 v/s 3,821,W,1109.0285166883195,978.6446587777558,240.0,240.0
15 v/s 9,822,W,1068.0147448317791,989.572250583821,239.99999999999997,240.0
16 v/s 13,823,L,1048.0018424171974,1225.6232725263628,239.99999999999994,240.0
1 v/s 3,824,W,1097.939183667169,1085.631331007189,240.0,240.0
6 v/s 16,825,L,1063.686747228113,1081.475211227977,240.00000000000003,240.0
1 v/s 2,826,L,1088.0309689658086,1143.40402076885,240.00000000000003,240.00000000000003
1 v/s 8,827,L,1080.2069612742655,1198.7169397315306,240.0,240.0
10 v/s 15,828,L,1051.728663889517,1068.6385789048757,239.99999999999994,240.0
4 v/s 1,829,L,968.1746145963774,1052.9631938592477,239.99999999999994,240.0
13 v/s 5,830,W,1065.1164827895495,1057.719865214483,239.99999999999997,239.99999999999997
6 v/s 5,831,W,1105.8631621050251,888.1826410642451,240.0,240.0
9 v/s 3,832,W,1004.0759650614716,915.7925803149599,239.99999999999997,240.00000000000006
2 v/s 7,833,L,1084.6569660569778,1138.9869599783492,240.00000000000006,240.00000000000003
7 v/s 1,834,L,1050.8177188261457,1308.8788911111133,240.00000000000006,240.00000000000003
6 v/s 5,835,W,1086.8973746189486,732.4153913139749,239.99999999999997,240.00000000000003
4 v/s 16,836,L,987.9896206144999,1147.8599568386533,239.99999999999997,239.99999999999997
3 v/s 4,837,W,1059.6600351949085,1052.3699718125222,240.0,240.00000000000003
12 v/s 1,838,L,1058.8320447857257,1148.9853967743063,240.0,240.0
12 v/s 7,839,W,1074.758320134793,1066.3010661496808,240.00000000000003,240.00000000000003
15 v/s 2,840,L,1069.0704226897042,1164.3787783122214,240.0,240.0
4 v/s 1,841,L,971.498461285736,1244.4003735307922,239.99999999999994,239.99999999999997
13 v/s 12,842,L,1101.7457601602569,1228.659770813218,239.99999999999997,240.0
1 v/s 5,843,W,1138.6763879131422,1047.3117153216815,240.0,239.99999999999994
9 v/s 6,844,W,1034.9086678792726,991.0218440949038,240.00000000000006,240.00000000000006
1 v/s 9,845,W,1067.4995012080203,926.8094260665006,239.99999999999997,240.00000000000003
1 v/s 14,846,L,1105.0492803320492,1167.1952489386977,239.99999999999997,239.99999999999997
8 v/s 4,847,L,1122.2277131770911,1275.289554598277,240.00000000000006,240.00000000000003
1 v/s 12,848,L,1096.2195630911615,1128.5728457671523,240.0,240.0
5 v/s 4,849,W,1016.8869752294503,895.6398114174941,239.99999999999997,239.99999999999991
10 v/s 2,850,L,995.3858016634799,1226.208839030316,240.00000000000003,240.00000000000003
13 v/s 15,851,L,1084.7307929323078,1218.6601832856406,240.00000000000003,240.0
8 v/s 13,852,W,1140.6641281250977,860.2918434985203,239.99999999999991,239.99999999999997
11 v/s 14,853,L,1062.57639060312,1233.209731519902,240.0,240.0
6 v/s 14,854,L,1094.210826297635,1294.4148907612025,240.0,240.0
9 v/s 16,855,W,991.3245373087561,934.213148963407,240.00000000000003,240.0
1 v/s 14,856,L,1002.4092489211454,1137.5421133401321,240.0,240.0
6 v/s 13,857,W,1024.3427627232597,980.5566324772028,240.0,239.99999999999994
14 v/s 7,858,L,1057.6771129046108,1062.120460718227,240.00000000000003,239.99999999999994
4 v/s 16,859,L,1046.7582078731757,1217.7422742733172,240.0,240.0
1 v/s 7,860,W,1130.059271243301,1127.741863520934,240.00000000000003,240.00000000000006
12 v/s 1,861,L,1077.1285959877619,1165.8634461750569,239.99999999999997,240.0
12 v/s 8,862,W,1083.4859037830197,833.1058387239549,240.0,240.0
4 v/s 15,863,L,1004.0951246499368,1019.4842423906808,240.00000000000006,240.00000000000003
6 v/s 3,864,W,1070.8263886489838,1005.3699153207415,239.99999999999997,239.99999999999997
11 v/s 1,865,L,1085.7052434423247,1303.8613056045292,240.0,240.00000000000006
10 v/s 7,866,L,1018.776989378722,1118.65819152389,240.0,239.99999999999997
12 v/s 16,867,L,1023.0638162767192,1104.8472687388028,239.99999999999994,240.00000000000003
13 v/s 4,868,L,1064.1119627239825,1129.82426807006,240.00000000000003,240.00000000000003
3 v/s 14,869,W,1053.3539584061084,1000.2795777969455,240.00000000000006,239.99999999999997
8 v/s 7,870,W,1129.7855236267749,1088.1793901980911,240.00000000000003,239.99999999999994
6 v/s 12,871,L,1083.7649224738589,1199.902818364088,240.00000000000003,240.0
13 v/s 14,872,W,1084.4921372820215,1044.4982699203597,240.0,239.99999999999994
5 v/s 12,873,L,947.6527842574843,1147.160491461024,240.0,240.0
16 v/s 4,874,W,1014.8662765049464,961.1221826297699,239.99999999999997,240.00000000000006
16 v/s 9,875,L,1037.9677936033577,1098.1612345568465,240.0,240.00000000000003
4 v/s 2,876,L,1049.3281357406956,1061.3760795390929,240.00000000000003,240.00000000000006
5 v/s 7,877,W,1038.1629791791565,995.0668566316928,240.0,240.00000000000006
3 v/s 7,878,L,1042.5488828066934,1049.3108936884553,240.0,240.0
5 v/s 2,879,L,1017.96875780087,1119.64700014172,239.99999999999997,239.99999999999997
7 v/s 13,880,W,1081.7650934069557,934.2575447351238,240.00000000000006,240.00000000000003
3 v/s 16,881,W,1003.6969540009407,604.388865804184,240.0,240.0
14 v/s 11,882,L,1001.1316359423813,1046.2803785832225,240.00000000000003,240.0
7 v/s 2,883,L,1010.1044286929996,1190.403025075412,240.0,239.99999999999997
8 v/s 14,884,L,1124.1785034340849,1226.7817424264238,240.00000000000006,240.0
10 v/s 4,885,L,1016.4780633896185,1028.2460974306696,240.0,240.00000000000003
4 v/s 5,886,L,1016.9683192586925,1127.581007093855,240.00000000000003,239.99999999999997
1 v/s 7,887,L,1113.518287546923,1182.812156840706,240.00000000000003,239.99999999999997
16 v/s 2,888,L,1054.6101965420617,1125.3459298932364,239.99999999999997,240.00000000000003
7 v/s 5,889,W,1045.461609022515,973.6567088484848,240.0,240.00000000000003
15 v/s 2,890,W,1112.3619640813401,1075.648797684342,240.0,239.99999999999997
7 v/s 4,891,L,1078.074673781943,1149.1914806183345,239.99999999999997,239.99999999999997
13 v/s 3,892,L,1054.1103219840147,1107.1178343460447,240.0,240.0
5 v/s 15,893,L,1046.4766087054702,1240.0446606355836,240.0,240.0
4 v/s 9,894,L,970.8594863647946,1067.1922239228109,240.0,240.0
3 v/s 10,895,L,1066.4124964899336,1080.7668283768628,240.00000000000003,240.00000000000006
15 v/s 4,896,W,1134.545095769813,945.0949676147117,240.0,240.0
4 v/s 13,897,L,1041.0964631846732,1243.5439082069504,240.00000000000003,240.0
15 v/s 3,898,L,1134.451581856986,1248.8320125861908,239.99999999999997,240.00000000000003
1 v/s 4,899,L,1128.9807243527653,1148.6618655235823,240.0,240.0
4 v/s 1,900,L,1070.4069715916655,1103.7186652221073,240.0,239.99999999999997
7 v/s 2,901,L,1075.7549433790487,1267.7257589101378,240.00000000000003,240.00000000000006
2 v/s 10,902,W,1087.1354742410904,1037.3239279903412,240.00000000000003,239.99999999999997
6 v/s 13,903,L,1094.1880411256618,1264.879681688981,240.0,240.0
14 v/s 13,904,W,1060.3130944088305,981.3945155804782,239.99999999999994,240.00000000000006
7 v/s 10,905,L,1040.0195880011418,1221.8025802398513,239.99999999999994,240.0
7 v/s 9,906,L,1005.8857882528908,1026.4516408051627,240.00000000000003,240.00000000000003
13 v/s 16,907,W,1097.2723938646584,967.9872546774446,240.00000000000006,239.99999999999997
1 v/s 15,908,L,1031.674207468522,1347.798289659681,240.0,240.0
6 v/s 15,909,W,1132.5958307186625,861.4037850307741,239.99999999999997,240.0
10 v/s 4,910,L,987.0719919070788,1139.9878431254333,239.99999999999997,240.0
8 v/s 9,911,L,1135.2845338450925,1292.5135569423342,240.00000000000006,240.00000000000006
5 v/s 1,912,L,962.4287315681439,1265.6954697551398,240.0,240.00000000000003
7 v/s 14,913,L,995.9466331076275,1152.043252811054,240.0,240.0
9 v/s 4,914,L,1013.1197541776575,1163.9986703753252,239.99999999999997,240.00000000000003
6 v/s 15,915,L,1034.9758280012813,1226.3047195920158,240.0,240.0
16 v/s 10,916,L,1041.9669211600394,1044.0988177276136,239.99999999999997,239.99999999999994
15 v/s 12,917,W,1105.1240633694101,1092.1029257829798,240.0,239.99999999999997
12 v/s 1,918,L,1122.2876831308542,1252.1166916560817,239.99999999999997,239.99999999999994
5 v/s 7,919,L,1019.9945294148077,1192.5343049993699,239.99999999999994,240.00000000000003
11 v/s 4,920,L,1057.4625363107125,1092.0052074677972,239.99999999999997,240.0
14 v/s 6,921,L,1089.608753660545,1152.2945104857247,240.00000000000003,239.99999999999997
16 v/s 4,922,L,983.6032632141183,989.9725209519555,240.0,240.0
14 v/s 9,923,W,1095.031585586243,843.8793505110483,239.99999999999994,239.99999999999997
4 v/s 11,924,L,984.705179923082,1094.537236548556,240.0,240.00000000000003
7 v/s 5,925,L,1043.7822334885163,1334.7922826443012,239.99999999999994,240.0
11 v/s 13,926,W,1120.529296044713,1069.2488091242446,240.0,240.0
8 v/s 15,927,L,1094.8214078091826,1195.6960267696063,240.0,240.00000000000003
1 v/s 9,928,W,1095.2051165829105,1027.3523245774784,240.0,239.99999999999994
1 v/s 10,929,W,1113.8234115101209,1058.7512571106456,240.0,240.0
2 v/s 4,930,W,1038.830841811539,923.4720084211281,240.0,240.00000000000006
12 v/s 7,931,L,1044.2902371908465,1134.8187657870594,240.0,240.00000000000003
11 v/s 9,932,W,1097.1334444896925,880.3278758820072,240.00000000000003,240.00000000000003
9 v/s 15,933,L,1018.1223954401811,1274.1553519761717,240.0,239.99999999999997
1 v/s 10,934,L,1094.0699599117286,1116.076660447808,240.0,240.00000000000003
1 v/s 15,935,L,1135.6355410509168,1289.149411793024,239.99999999999997,240.0
1 v/s 5,936,L,1132.4361249709534,1264.9475033081958,240.00000000000003,239.99999999999997
14 v/s 3,937,L,1062.0277159514742,1161.0423804931638,240.0,240.00000000000003
6 v/s 16,938,W,1018.3946395637745,877.4964646731287,240.0,239.99999999999997
11 v/s 16,939,W,1106.4708183962425,669.9442374985956,240.00000000000003,239.99999999999994
7 v/s 4,940,W,1061.2934322467731,998.1189479761971,240.0,240.0
12 v/s 6,941,W,1075.7430646725177,923.4101344083671,240.00000000000003,240.0
7 v/s 16,942,W,1056.4813451204834,946.3720007688127,240.00000000000006,240.00000000000006
9 v/s 12,943,L,1033.885637863518,1079.2555013573394,240.00000000000003,240.0
1 v/s 11,944,L,1102.912470787711,1209.6963001216827,239.99999999999997,240.0
11 v/s 12,945,L,1082.827161977654,1220.5246207537539,240.0,240.00000000000006
6 v/s 4,946,W,1114.359681428053,1110.082247721964,240.00000000000006,240.00000000000003
12 v/s 15,947,L,1023.5619322183012,1367.0789049760235,239.99999999999997,240.0
1 v/s 10,948,W,1183.4743882061412,882.703240211114,240.00000000000006,239.99999999999997
3 v/s 2,949,L,1015.3073447436758,1174.2670310369633,240.0,240.0
11 v/s 16,950,W,1040.1647214877846,964.3769663824149,240.00000000000006,240.0
16 v/s 2,951,L,1006.9648798187137,1260.981302001185,240.0,240.00000000000003
3 v/s 9,952,W,1139.8304277080176,1100.9853567748314,240.00000000000003,239.99999999999997
12 v/s 9,953,W,1037.7656702002357,1035.4579292981591,240.00000000000003,240.00000000000003
15 v/s 2,954,W,1128.4302294103254,986.9412680055377,240.0,239.99999999999997
5 v/s 2,955,L,999.7651937548515,1219.9875374483972,240.00000000000003,240.00000000000006
13 v/s 8,956,L,1019.2443359437844,1315.4467941009216,240.0,240.00000000000006
2 v/s 10,957,L,1075.452024723883,1082.695351323719,240.00000000000003,239.99999999999994
15 v/s 13,958,W,1098.4523064519526,982.2286044165994,240.00000000000003,240.0
9 v/s 4,959,W,1055.1758819238362,1006.8009840347993,240.00000000000003,240.0
6 v/s 8,960,W,1059.0737343649228,1040.8329925804262,240.0,239.99999999999994
15 v/s 6,961,W,1058.482238256768,1053.3199338563813,239.99999999999997,240.00000000000003
13 v/s 9,962,L,1081.4425553965982,1132.1907262677787,240.0,240.00000000000003
10 v/s 14,963,L,1032.7111503253159,1103.9906352940177,240.00000000000003,239.99999999999997
6 v/s 10,964,L,996.2669443477287,1006.9751809413359,240.0,240.00000000000003
12 v/s 8,965,L,1056.383407307155,1168.588012671411,240.0,239.99999999999997
11 v/s 2,966,W,1039.511543915764,909.5542420628251,240.0,240.00000000000006
4 v/s 8,967,L,1041.7889617846768,1175.7523680017846,240.0,239.99999999999997
3 v/s 10,968,L,1027.1460630434683,1053.9428503587587,240.00000000000003,240.0
3 v/s 6,969,L,1064.3591635551961,1402.9470072091322,239.99999999999997,240.00000000000003
11 v/s 5,970,W,1076.4163593492892,929.1937617900962,239.99999999999994,240.0
3 v/s 16,971,L,1035.4473425959186,1092.2716465694514,240.0,240.00000000000006
8 v/s 16,972,W,1078.5111993612888,1029.9166717816317,239.99999999999997,239.99999999999994
13 v/s 12,973,W,1109.2184740862206,1047.4617249771838,239.99999999999997,240.00000000000003
14 v/s 1,974,L,1100.8308091740296,1233.6288339433665,240.0,240.00000000000006
16 v/s 11,975,L,1039.7124708795197,1161.1625876920825,240.00000000000003,239.99999999999997
14 v/s 15,976,L,1086.1650664592155,1163.1700926014153,239.99999999999997,240.0
12 v/s 1,977,L,960.6927918033686,1149.9587316403727,240.00000000000003,240.0
16 v/s 1,978,L,1062.279168402746,1087.9662452045013,240.0,239.99999999999997
13 v/s 3,979,L,1101.3126169716388,1167.702848639853,240.0,240.0
9 v/s 12,980,L,1031.333618071682,1032.353190736877,240.0,240.0
10 v/s 15,981,W,1084.5561241534642,1082.7105265807636,240.0,240.0
13 v/s 15,982,L,1074.8941250607652,1234.6747118177998,240.00000000000003,239.99999999999997
14 v/s 12,983,L,1020.6690933068967,1094.134950638342,240.0,239.99999999999997
15 v/s 1,984,L,1080.690544745058,1376.7531340661815,240.00000000000006,239.99999999999997
9 v/s 13,985,L,1055.0862762412487,1194.1583418631851,240.0,240.0
3 v/s 7,986,L,1045.7551969215747,1062.7583450923046,240.0,240.00000000000006
2 v/s 11,987,W,1092.763436271714,889.3664389516343,240.00000000000003,240.0
13 v/s 9,988,L,1109.3857136993167,1126.6418702295593,240.00000000000003,240.0
12 v/s 16,989,W,1050.0518251362469,1009.0257286752835,240.0,239.99999999999994
8 v/s 1,990,W,1157.0369567013302,1101.773745980584,240.0,239.99999999999997
7 v/s 10,991,W,1043.1232775004516,1016.1518692857373,239.99999999999997,240.00000000000003
5 v/s 4,992,W,1081.7113084020114,977.0239418847748,239.99999999999997,240.00000000000006
1 v/s 14,993,L,1091.66863442892,1191.0911775768711,240.00000000000003,240.0
